start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
19400000	0.001306	0.001091	0.001091	0.001121	0.00057	0.00057	0.0006	0.00012	0.001101	0.00058	0.333467	-0.431469	False
19450000	0.0012635	0.0012865	0.0012765	0.0013265	0.0004	0.00039	0.00044	9e-05	0.0012965	0.00041	0.172874	0.275887	False
19500000	0.001059	0.001129	0.001119	0.001119	0.00037	0.00036	0.00036	7e-05	0.00112233	0.000363333	-0.599862	-0.354281	False
19550000	0.001241	0.001297	0.001347	0.001327	0.00095	0.001	0.00098	7e-05	0.00132367	0.000976667	0.0878538	0.374181	False
19600000	0.001217	0.001207	0.001277	0.001137	0.00045	0.00052	0.00038	0.00027	0.001207	0.00045	-0.00283399	-0.047941	False
19650000	0.001057	0.001223	0.001193	0.001259	0.00072	0.00069	0.00101	0.0004	0.001225	0.000806667	-0.60742	0.0171864	False
19700000	0.0011185	0.001093	0.0011515	0.0011215	0.00031	0.0003	0.00027	7e-05	0.001122	0.000293333	-0.375032	-0.355487	False
19750000	0.0013005	0.001185	0.0010255	0.0010455	0.00057	0.00082	0.00084	0.00033	0.00108533	0.000743333	0.312684	-0.488154	False
19800000	0.001077	0.001027	0.001007	0.000977	0.00043	0.00041	0.00038	0.00012	0.00100367	0.000406667	-0.531846	-0.783639	False
19850000	0.0020095	0.0016075	0.0016475	0.0016275	0.00088	0.00092	0.0009	4e-05	0.0016275	0.0009	2.99175	1.47351	False
19900000	0.001204	0.001114	0.001148	0.001108	0.00033	0.00048	0.00044	0.00023	0.00112333	0.000416667	-0.0519566	-0.350663	False
19950000	0.001595	0.002643	0.002655	0.002665	0.00171	0.00166	0.00167	3e-05	0.00265433	0.00168	1.4255	5.18878	False
